order_id,createdAt,currentSubtotalLineItemsQuantity,customer_id,city,hora,maps,clean_city,order_total
2067928711231,2020-03-11 01:28:05+00:00,2,2933516042303,MIRAFLORES,1,"Miraflores, Perú",Miraflores,474.6
2108611592255,2020-04-03 17:20:24+00:00,2,2933516042303,Miraflores,17,"Miraflores, Perú",Miraflores,393.70000000000005
2407624245311,2020-07-15 05:25:31+00:00,1,2933516042303,MIRAFLORES,5,"Miraflores, Perú",Miraflores,191.4
2068001685567,2020-03-11 02:55:11+00:00,1,2933601075263,Tacna,2,"Tacnca, Perú",Tacnca,181.3
5006384595007,2023-02-27 01:07:54+00:00,1,2933601075263,Jesus maria,1,"Cercado de Lima, Perú",Cercado de Lima,371.0
2069115961407,2020-03-11 23:54:39+00:00,1,2935109353535,san miguel,23,"San Miguel, Perú",San Miguel,202.3
2071108812863,2020-03-13 16:25:27+00:00,1,2935316250687,HUANCAYO,16,"Cercado de Lima, Perú",Cercado de Lima,181.3
2069660303423,2020-03-12 13:05:02+00:00,1,2936038686783,San Juan de Lurigancho,13,"San Juan de Lurigancho, Perú",San Juan de Lurigancho,139.3
2072385814591,2020-03-14 16:36:14+00:00,1,2939746156607,Lima,16,"Cercado de Lima, Perú",Cercado de Lima,173.4
2073520144447,2020-03-15 14:21:28+00:00,1,2940890382399,Los olivos,14,"Los Olivos, Perú",Los Olivos,155.4
2074370670655,2020-03-16 02:57:53+00:00,1,2941943906367,Ate,2,"Ate, Perú",Ate,160.3
2077867016255,2020-03-18 17:56:54+00:00,1,2941943906367,Ate,17,"Ate, Perú",Ate,155.4
2775011754047,2020-12-11 15:38:22+00:00,1,2941943906367,Ate,15,"Ate, Perú",Ate,160.3
2282886889535,2020-05-24 16:45:12+00:00,1,2943932497983,Lima cercado ,16,"Cercado de Lima, Perú",Cercado de Lima,191.4
2077165191231,2020-03-18 04:45:36+00:00,1,2944798261311,La Perla,4,"Cercado de Lima, Perú",Cercado de Lima,272.3
2078022172735,2020-03-18 19:57:26+00:00,1,2945676902463,Surquillo,19,"Surquillo, Perú",Surquillo,181.3
2273780138047,2020-05-20 17:46:14+00:00,1,2946171240511,Chorrillos,17,"Chorrillos, Perú",Chorrillos,251.3
2097407164479,2020-03-29 10:39:06+00:00,1,2967264821311,san Juan de miraflores ,10,"Miraflores, Perú",Miraflores,155.4
2098430312511,2020-03-29 23:02:52+00:00,1,2967264821311,San Juan de Miraflores,23,"Miraflores, Perú",Miraflores,173.4
2097861787711,2020-03-29 16:34:24+00:00,1,2967422664767,Ilo,16,"Cercado de Lima, Perú",Cercado de Lima,155.4
2097937088575,2020-03-29 17:22:36+00:00,1,2967989223487,Miraflores,17,"Miraflores, Perú",Miraflores,191.4
2362471776319,2020-06-26 01:48:39+00:00,4,2968193925183,Lima,1,"Cercado de Lima, Perú",Cercado de Lima,863.4000000000001
2267160051775,2020-05-17 21:22:44+00:00,2,2969926631487,Ate,21,"Ate, Perú",Ate,315.70000000000005
2100280655935,2020-03-31 00:52:14+00:00,3,2970748551231,San Borja,0,"San Borja, Perú",San Borja,648.0
2622883528767,2020-10-14 03:13:01+00:00,2,2971221819455,San Borja,3,"San Borja, Perú",San Borja,254.4
2101872197695,2020-03-31 21:46:04+00:00,2,2972885385279,San Martin de Porres,21,"Cercado de Lima, Perú",Cercado de Lima,310.8
2105265520703,2020-04-02 14:33:08+00:00,1,2973404725311,San Juan de Lurigancho,14,"San Juan de Lurigancho, Perú",San Juan de Lurigancho,155.4
2235942567999,2020-05-09 20:01:16+00:00,1,2973404725311,San Juan de Lurigancho,20,"San Juan de Lurigancho, Perú",San Juan de Lurigancho,155.4
2103110402111,2020-04-01 14:23:19+00:00,1,2973690298431,Breña,14,"Breña, Perú",Breña,251.3
2260941865023,2020-05-15 10:49:10+00:00,1,2973781852223,Miraflores ,10,"Miraflores, Perú",Miraflores,251.3
2103970955327,2020-04-01 21:25:32+00:00,1,2975220072511,San Borja,21,"San Borja, Perú",San Borja,173.4
2103929536575,2020-04-01 21:01:29+00:00,1,2975276400703,Puno,21,"Puno, Perú",Puno,155.4
2234388250687,2020-05-09 15:43:57+00:00,1,2975293997119,Tarapoto,15,"Cercado de Lima, Perú",Cercado de Lima,258.3
2104105664575,2020-04-01 22:46:44+00:00,1,2975433392191,Los olivos,22,"Los Olivos, Perú",Los Olivos,406.70000000000005
2104468471871,2020-04-02 03:18:49+00:00,1,2975916490815,Yanahuara,3,"Cercado de Lima, Perú",Cercado de Lima,272.3
2104633163839,2020-04-02 05:25:56+00:00,2,2976093863999,Villa el salvador ,5,"Villa el Salvador, Perú",Villa el Salvador,530.6
2106936426559,2020-04-03 02:11:30+00:00,1,2978353741887,Lima,2,"Cercado de Lima, Perú",Cercado de Lima,155.4
2129301471295,2020-04-09 01:54:24+00:00,1,2978620538943,miraflores,1,"Miraflores, Perú",Miraflores,160.3
2108678832191,2020-04-03 17:58:24+00:00,1,2979909206079,Sullana,17,"Cercado de Lima, Perú",Cercado de Lima,272.3
2109787111487,2020-04-04 00:10:29+00:00,1,2980612603967,San Luis,0,"San Luis, Perú",San Luis,155.4
2535469154367,2020-09-07 00:50:57+00:00,1,2980675354687,Los Olivos ,0,"Los Olivos, Perú",Los Olivos,251.3
2114257616959,2020-04-04 20:46:45+00:00,1,2982569672767,Lima,20,"Cercado de Lima, Perú",Cercado de Lima,191.4
2116882137151,2020-04-05 14:44:11+00:00,1,2984064942143,Breña,14,"Breña, Perú",Breña,181.3
2117943656511,2020-04-05 20:00:54+00:00,1,2984695857215,Cercado de Lima,20,"Cercador de Lima, Perú",Cercador de Lima,251.3
2119345045567,2020-04-06 00:56:21+00:00,2,2985262972991,San Isidro ,0,"San Isidro, Perú",San Isidro,354.70000000000005
4397435387967,2022-04-05 18:46:01+00:00,1,2985262972991,San Isidro ,18,"San Isidro, Perú",San Isidro,288.0
2246154518591,2020-05-11 14:28:36+00:00,1,2986082631743,San Isidro,14,"San Isidro, Perú",San Isidro,272.3
2195862061119,2020-05-01 04:18:15+00:00,1,2987659755583,Independencia ,4,"Independencia, Perú",Independencia,155.4
2123888623679,2020-04-07 14:06:54+00:00,1,2988213567551,San isidro,14,"San Isidro, Perú",San Isidro,173.4
2129708056639,2020-04-09 06:52:00+00:00,4,2995712426047,Jesús María,6,"Jesus María, Perú",Jesus María,660.5
2131811008575,2020-04-09 19:59:14+00:00,2,2997831335999,Surco ,19,"Surco, Perú",Surco,310.8
2133355200575,2020-04-10 02:05:35+00:00,0,2998277963839,Pueblo Libre,2,"Pueblo libre, Perú",Pueblo libre,310.8
2133431877695,2020-04-10 02:22:33+00:00,2,2998277963839,Pueblo Libre,2,"Pueblo libre, Perú",Pueblo libre,310.8
2133654765631,2020-04-10 03:11:59+00:00,3,2998492561471,Comas,3,"Comas, Perú",Comas,707.0
2136587108415,2020-04-10 14:22:17+00:00,1,2999288791103,Ventanilla,14,"Cercado de Lima, Perú",Cercado de Lima,173.4
2137172967487,2020-04-10 16:17:39+00:00,1,2999508041791,ATE,16,"Ate, Perú",Ate,143.4
2139630567487,2020-04-11 00:16:05+00:00,1,3000667439167,Lince,0,"Lince, Perú",Lince,502.6
3987595886655,2021-09-02 04:02:31+00:00,1,3000667439167,Lince,4,"Lince, Perú",Lince,378.0
4249914409023,2022-01-08 17:18:32+00:00,2,3000667439167,Lince,17,"Lince, Perú",Lince,742.0
5241115148351,2023-07-20 02:43:09+00:00,1,3000667439167,Jesus Maria,2,"Cercado de Lima, Perú",Cercado de Lima,288.0
2140000026687,2020-04-11 01:30:40+00:00,1,3000793825343,Breña,1,"Breña, Perú",Breña,155.4
2140496166975,2020-04-11 03:16:55+00:00,0,3000954028095,Chaclacayo,3,"Cercado de Lima, Perú",Cercado de Lima,299.6
2140723707967,2020-04-11 04:06:58+00:00,1,3001019629631,Jesús María ,4,"Jesus María, Perú",Jesus María,155.4
2140737208383,2020-04-11 04:10:07+00:00,1,3001023463487,SAN JUAN DE MIRAFLORES ,4,"Miraflores, Perú",Miraflores,155.4
2142913396799,2020-04-11 13:47:51+00:00,1,3001707397183,San Juan de lurigancho ,13,"San Juan de Lurigancho, Perú",San Juan de Lurigancho,155.4
2142971461695,2020-04-11 14:16:23+00:00,1,3001707397183,San Juan de lurigancho ,14,"San Juan de Lurigancho, Perú",San Juan de Lurigancho,155.4
2142986600511,2020-04-11 14:26:31+00:00,1,3001707397183,San Juan de lurigancho ,14,"San Juan de Lurigancho, Perú",San Juan de Lurigancho,173.4
2146972008511,2020-04-12 05:05:55+00:00,2,3003894988863,Villa el Salvador,5,"Villa el Salvador, Perú",Villa el Salvador,315.70000000000005
2146997469247,2020-04-12 05:11:48+00:00,1,3003901673535,Surco ,5,"Surco, Perú",Surco,160.3
2148223877183,2020-04-12 09:50:03+00:00,1,3004213035071,San juan de Miraflores,9,"Miraflores, Perú",Miraflores,160.3
2150826803263,2020-04-12 21:24:58+00:00,1,3005505732671,Villa María del Triunfo ,21,"Cercado de Lima, Perú",Cercado de Lima,173.4
2235262959679,2020-05-09 18:07:18+00:00,1,3005505732671,Villa María del Triunfo ,18,"Cercado de Lima, Perú",Cercado de Lima,191.4
2151841038399,2020-04-13 04:05:45+00:00,1,3006167253055,San Isidro,4,"San Isidro, Perú",San Isidro,155.4
2151877705791,2020-04-13 04:55:54+00:00,1,3006224105535,Chorrillos,4,"Chorrillos, Perú",Chorrillos,155.4
2298702200895,2020-05-31 00:02:57+00:00,1,3006224105535,Chorrillos,0,"Chorrillos, Perú",Chorrillos,155.4
3945465118783,2021-08-08 21:45:47+00:00,1,3006224105535,Chorrillos,21,"Chorrillos, Perú",Chorrillos,133.6
2152982413375,2020-04-13 17:33:38+00:00,1,3007329828927,Surco,17,"Surco, Perú",Surco,191.4
2265198100543,2020-05-16 23:05:38+00:00,1,3007329828927,Surco,23,"Surco, Perú",Surco,173.4
2153169715263,2020-04-13 19:17:46+00:00,1,3007481184319,ATE,19,"Ate, Perú",Ate,173.4
2153513910335,2020-04-13 22:23:33+00:00,1,3007946981439,Ate,22,"Ate, Perú",Ate,155.4
2153533407295,2020-04-13 22:35:20+00:00,1,3007946981439,Ate,22,"Ate, Perú",Ate,160.3
2155395711039,2020-04-14 21:06:55+00:00,1,3009191149631,San Juan de Miraflores ,21,"Miraflores, Perú",Miraflores,155.4
2211044655167,2020-05-05 22:02:11+00:00,1,3010182086719,Jose Leonardo Ortiz,22,"Cercado de Lima, Perú",Cercado de Lima,155.4
2155406360639,2020-04-14 21:13:48+00:00,1,3010228224063,La molina ,21,"La Molina, Perú",La Molina,181.3
2155491131455,2020-04-14 22:05:24+00:00,1,3010319450175,lima -can martin de porres,22,"Cercado de Lima, Perú",Cercado de Lima,155.4
2155486511167,2020-04-14 22:03:03+00:00,1,3010330787903,Miraflores,22,"Miraflores, Perú",Miraflores,181.3
2155582062655,2020-04-14 23:11:51+00:00,1,3010461368383,Magdalena del Mar,23,"Magdalena del Mar, Perú",Magdalena del Mar,155.4
2218557702207,2020-05-07 16:45:50+00:00,1,3010461368383,Magdalena del Mar,16,"Magdalena del Mar, Perú",Magdalena del Mar,155.4
2155616862271,2020-04-14 23:38:17+00:00,1,3010517991487,San Miguel ,23,"San Miguel, Perú",San Miguel,155.4
2156428034111,2020-04-15 10:50:35+00:00,1,3011548610623,Santiago de Surco,10,"Surco, Perú",Surco,155.4
2156509626431,2020-04-15 11:50:43+00:00,1,3011625386047,Sjl,11,"Cercado de Lima, Perú",Cercado de Lima,328.8
2156610125887,2020-04-15 12:53:21+00:00,1,3011742269503,Magdalena del mar ,12,"Magdalena del Mar, Perú",Magdalena del Mar,160.3
2247860355135,2020-05-11 19:21:11+00:00,1,3011742269503,Magdalena del mar ,19,"Magdalena del Mar, Perú",Magdalena del Mar,237.3
2279574667327,2020-05-23 04:12:19+00:00,1,3011742269503,Magdalena del mar ,4,"Magdalena del Mar, Perú",Magdalena del Mar,230.3
2157694943295,2020-04-15 20:50:04+00:00,1,3012970545215,Comas ,20,"Comas, Perú",Comas,155.4
2158078885951,2020-04-16 00:29:02+00:00,1,3013558272063,Ate,0,"Ate, Perú",Ate,173.4
2158151499839,2020-04-16 01:11:45+00:00,4,3013641994303,El tambo - huancayo,1,"Cercado de Lima, Perú",Cercado de Lima,753.5
2158200029247,2020-04-16 01:40:51+00:00,1,3013716738111,Surco,1,"Surco, Perú",Surco,173.4
2158559002687,2020-04-16 05:28:21+00:00,2,3014264127551,Cercado de Lima,5,"Cercador de Lima, Perú",Cercador de Lima,310.8
2160426352703,2020-04-16 23:56:01+00:00,1,3018308583487,San Isidro,23,"San Isidro, Perú",San Isidro,191.4
2387610697791,2020-07-06 20:59:14+00:00,1,3018308583487,San Isidro,20,"San Isidro, Perú",San Isidro,191.4
2222703607871,2020-05-08 04:31:07+00:00,1,3039031820351,San Miguel,4,"San Miguel, Perú",San Miguel,173.4
2317135642687,2020-06-08 02:09:41+00:00,3,3039460982847,Cerro Colorado,2,"Cercado de Lima, Perú",Cercado de Lima,679.0
2386885050431,2020-07-06 15:10:52+00:00,1,3039460982847,Arequipa,15,"Arequipa, Perú",Arequipa,155.4
2166820438079,2020-04-19 21:58:55+00:00,1,3041891450943,Lima,21,"Cercado de Lima, Perú",Cercado de Lima,181.3
2169032867903,2020-04-20 21:42:30+00:00,1,3044977279039,Santiago de Surco,21,"Surco, Perú",Surco,272.3
2170523091007,2020-04-21 14:28:19+00:00,1,3046734037055,Surquillo,14,"Surquillo, Perú",Surquillo,173.4
2171946762303,2020-04-22 01:51:34+00:00,1,3048488927295,Lima,1,"Cercado de Lima, Perú",Cercado de Lima,272.3
2172789948479,2020-04-22 12:38:46+00:00,1,3050177495103,Santiago de Surco,12,"Surco, Perú",Surco,191.4
2175838748735,2020-04-23 17:12:23+00:00,2,3053439320127,SAN MARTIN DE PORRES,17,"Cercado de Lima, Perú",Cercado de Lima,320.6
2176179241023,2020-04-23 19:20:28+00:00,1,3053707493439,Cercado de Lima,19,"Cercador de Lima, Perú",Cercador de Lima,155.4
2183950008383,2020-04-26 21:03:40+00:00,1,3061501722687,Surco ,21,"Surco, Perú",Surco,251.3
2184190132287,2020-04-26 23:20:10+00:00,2,3061746434111,Lima,23,"Cercado de Lima, Perú",Cercado de Lima,406.70000000000005
2256736124991,2020-05-13 17:26:23+00:00,1,3065282068543,Villa el Salvador,17,"Villa el Salvador, Perú",Villa el Salvador,173.4
2188539068479,2020-04-28 17:12:38+00:00,1,3066618970175,la molina,17,"La Molina, Perú",La Molina,251.3
2191448342591,2020-04-29 18:57:04+00:00,1,3069975822399,Santa Beatriz,18,"Cercado de Lima, Perú",Cercado de Lima,155.4
2192096100415,2020-04-29 23:44:35+00:00,1,3070973673535,Lima cercado,23,"Cercado de Lima, Perú",Cercado de Lima,237.3
2194985877567,2020-04-30 21:55:00+00:00,1,3074911141951,Santiago de Surco,21,"Surco, Perú",Surco,155.4
2195727155263,2020-05-01 02:52:48+00:00,1,3075836346431,Miraflores,2,"Miraflores, Perú",Miraflores,272.3
2220221235263,2020-05-07 21:13:59+00:00,1,3078685425727,Surquillo,21,"Surquillo, Perú",Surquillo,237.3
2235908390975,2020-05-09 19:55:27+00:00,1,3078685425727,Surquillo,19,"Surquillo, Perú",Surquillo,272.3
2213910380607,2020-05-06 23:05:08+00:00,1,3084346982463,Moquegua,23,"Moquegua, Perú",Moquegua,191.4
2203135836223,2020-05-03 03:35:09+00:00,1,3084676956223,La Molina ,3,"La Molina, Perú",La Molina,191.4
2203143176255,2020-05-03 03:38:40+00:00,1,3084695666751,La victoria,3,"La Victoria, Perú",La Victoria,173.4
2205389815871,2020-05-03 18:38:18+00:00,1,3087868067903,Lima,18,"Cercado de Lima, Perú",Cercado de Lima,155.4
2205628891199,2020-05-03 19:52:22+00:00,1,3087868067903,Lima,19,"Cercado de Lima, Perú",Cercado de Lima,181.3
2206548557887,2020-05-04 03:15:45+00:00,2,3088831610943,Santiago de Surco,3,"Surco, Perú",Surco,474.6
4184218075199,2021-12-04 14:22:29+00:00,1,3088831610943,Santiago de Surco,14,"Surco, Perú",Surco,329.0
2206578442303,2020-05-04 03:39:25+00:00,2,3089050304575,SAN JUAN DE LURIGANCHO,3,"San Juan de Lurigancho, Perú",San Juan de Lurigancho,298.8
2209274757183,2020-05-05 07:03:04+00:00,3,3091963019327,Jesús María ,7,"Jesus María, Perú",Jesus María,725.9000000000001
2210372845631,2020-05-05 17:13:41+00:00,1,3092989116479,Jesus Maria ,17,"Cercado de Lima, Perú",Cercado de Lima,155.4
2210786345023,2020-05-05 20:04:03+00:00,1,3093395669055,Santa Anita,20,"Santa Anita, Perú",Santa Anita,155.4
2211330654271,2020-05-06 00:44:50+00:00,1,3093946269759,Pueblo libre,0,"Pueblo libre, Perú",Pueblo libre,272.3
2213610094655,2020-05-06 20:40:19+00:00,1,3095999709247,Ate,20,"Ate, Perú",Ate,155.4
2213845696575,2020-05-06 22:31:00+00:00,2,3096271913023,Pueblo Libre,22,"Pueblo libre, Perú",Pueblo libre,488.6
2214234521663,2020-05-07 02:11:25+00:00,3,3096692195391,Comas,2,"Comas, Perú",Comas,459.90000000000003
2799674359871,2020-12-23 18:24:26+00:00,1,3096692195391,Comas,18,"Comas, Perú",Comas,200.0
2214244286527,2020-05-07 02:17:03+00:00,1,3096713068607,Miraflores,2,"Miraflores, Perú",Miraflores,173.4
2313144074303,2020-06-06 04:22:36+00:00,1,3096713068607,Miraflores ,4,"Miraflores, Perú",Miraflores,173.4
2218134732863,2020-05-07 15:41:13+00:00,1,3097902284863,Pueblo libre,15,"Pueblo libre, Perú",Pueblo libre,173.4
2220074401855,2020-05-07 20:49:11+00:00,1,3098647822399,Miraflores,20,"Miraflores, Perú",Miraflores,155.4
4003552526399,2021-09-11 16:34:27+00:00,1,3098647822399,Barranco,16,"Barranco, Perú",Barranco,568.0
2220411945023,2020-05-07 21:45:21+00:00,1,3098811465791,Comas,21,"Comas, Perú",Comas,155.4
2315129028671,2020-06-07 03:51:23+00:00,4,3098811465791,Comas,3,"Comas, Perú",Comas,621.6
2222813970495,2020-05-08 04:53:06+00:00,1,3099585478719,San Miguel,4,"San Miguel, Perú",San Miguel,155.4
2243944710207,2020-05-11 02:16:49+00:00,1,3099585478719,SAN MIGUEL,2,"San Miguel, Perú",San Miguel,155.4
2227151044671,2020-05-08 17:54:10+00:00,2,3100837085247,Santa Anita,17,"Santa Anita, Perú",Santa Anita,298.8
2294913171519,2020-05-29 19:39:08+00:00,1,3100837085247,Santa Anita,19,"Santa Anita, Perú",Santa Anita,155.4
2228166164543,2020-05-08 20:36:08+00:00,1,3101216145471,Independencia,20,"Independencia, Perú",Independencia,155.4
2238326734911,2020-05-10 03:16:29+00:00,1,3104480165951,Lima,3,"Cercado de Lima, Perú",Cercado de Lima,173.4
2238757011519,2020-05-10 04:43:15+00:00,1,3104699842623,Breña,4,"Breña, Perú",Breña,251.3
2239513690175,2020-05-10 07:23:11+00:00,1,3104866369599,San borja ,7,"San Borja, Perú",San Borja,155.4
2241181745215,2020-05-10 17:22:42+00:00,2,3105760411711,Pueblo Libre,17,"Pueblo libre, Perú",Pueblo libre,411.6
2244006215743,2020-05-11 03:02:36+00:00,1,3106788409407,Los olivos,3,"Los Olivos, Perú",Los Olivos,155.4
2246432686143,2020-05-11 15:27:19+00:00,6,3106855813183,Santiago de Surco,15,"Surco, Perú",Surco,896.4000000000001
2247991853119,2020-05-11 19:42:32+00:00,1,3108692623423,Pueblo libre,19,"Pueblo libre, Perú",Pueblo libre,155.4
2420818477119,2020-07-20 19:37:51+00:00,1,3108692623423,Pueblo libre,19,"Pueblo libre, Perú",Pueblo libre,155.4
3900378611775,2021-07-14 17:05:13+00:00,1,3108692623423,Pueblo libre,17,"Pueblo libre, Perú",Pueblo libre,248.0
2248964571199,2020-05-11 22:29:06+00:00,1,3109045960767,Breña ,22,"Breña, Perú",Breña,155.4
2249397141567,2020-05-11 23:45:19+00:00,1,3109202329663,Chincha Alta,23,"Cercado de Lima, Perú",Cercado de Lima,155.4
2254733279295,2020-05-12 20:28:23+00:00,2,3111294009407,Surquillo,20,"Surquillo, Perú",Surquillo,472.20000000000005
2362708951103,2020-06-26 04:38:49+00:00,1,3111294009407,Surquillo,4,"Surquillo, Perú",Surquillo,251.3
2405018501183,2020-07-14 04:24:32+00:00,1,3111294009407,Surquillo,4,"Surquillo, Perú",Surquillo,155.4
2254969864255,2020-05-12 22:32:11+00:00,1,3111567982655,Lima,22,"Cercado de Lima, Perú",Cercado de Lima,230.3
2255031599167,2020-05-12 23:09:36+00:00,1,3111627554879,pueblo libre,23,"Pueblo libre, Perú",Pueblo libre,155.4
2255188131903,2020-05-13 00:51:35+00:00,1,3111835369535,Pueblo libre,0,"Pueblo libre, Perú",Pueblo libre,251.3
2276793516095,2020-05-21 23:34:21+00:00,1,3111835369535,Pueblo libre,23,"Pueblo libre, Perú",Pueblo libre,272.3
2256718397503,2020-05-13 17:18:22+00:00,3,3112062025791,CALLAO,17,"Callao, Perú",Callao,778.0
2274126954559,2020-05-20 20:24:48+00:00,1,3112062025791,CALLAO,20,"Callao, Perú",Callao,251.3
2255506047039,2020-05-13 04:37:29+00:00,1,3112212267071,Los Olivos,4,"Los Olivos, Perú",Los Olivos,272.3
2256864772159,2020-05-13 18:23:48+00:00,1,3113836511295,callao,18,"Callao, Perú",Callao,155.4
2257861869631,2020-05-14 03:09:58+00:00,1,3114961535039,Cercado De Lima,3,"Cercador de Lima, Perú",Cercador de Lima,155.4
2262545006655,2020-05-15 21:51:05+00:00,0,3117144735807,Independencia,21,"Independencia, Perú",Independencia,173.4
2262797615167,2020-05-15 23:31:43+00:00,1,3117144735807,Independencia,23,"Independencia, Perú",Independencia,155.4
2260011057215,2020-05-14 23:46:28+00:00,2,3117303431231,Trujillo,23,"Trujillo, Perú",Trujillo,466.70000000000005
2259990544447,2020-05-14 23:33:54+00:00,1,3117304545343,Chorrillos,23,"Chorrillos, Perú",Chorrillos,155.4
2261514190911,2020-05-15 15:16:34+00:00,1,3117599391807,Wanchaq ,15,"Cercado de Lima, Perú",Cercado de Lima,191.4
2260296466495,2020-05-15 02:30:10+00:00,1,3117786169407,Villa maria del triunfo_lima,2,"Villa Maria del Triunfo, Perú",Villa Maria del Triunfo,251.3
2260299776063,2020-05-15 02:32:13+00:00,2,3117787021375,JESUS MARIA,2,"Cercado de Lima, Perú",Cercado de Lima,411.6
2260382842943,2020-05-15 03:26:05+00:00,1,3117903708223,Comas,3,"Comas, Perú",Comas,173.4
2419380650047,2020-07-20 04:57:32+00:00,1,3117910818879,El tambo,4,"Cercado de Lima, Perú",Cercado de Lima,155.4
2260417937471,2020-05-15 03:49:08+00:00,1,3117942833215,Ate vitarte,3,"Ate, Perú",Ate,155.4
3693254574143,2021-03-25 21:44:49+00:00,1,3117942833215,Ate vitarte,21,"Ate, Perú",Ate,210.0
2262815375423,2020-05-15 23:41:41+00:00,1,3118023245887,Jesús María ,23,"Jesus María, Perú",Jesus María,155.4
2267533606975,2020-05-18 01:22:09+00:00,1,3118023245887,Jesús Maria,1,"Cercado de Lima, Perú",Cercado de Lima,155.4
2277966676031,2020-05-22 14:08:53+00:00,1,3118023245887,Cercado de Lima,14,"Cercador de Lima, Perú",Cercador de Lima,155.4
2303680610367,2020-06-02 01:33:56+00:00,1,3118023245887,Magdalena del Mar,1,"Magdalena del Mar, Perú",Magdalena del Mar,155.4
2261697429567,2020-05-15 16:28:49+00:00,1,3119299657791,San Miguel,16,"San Miguel, Perú",San Miguel,293.3
2274212020287,2020-05-20 21:05:47+00:00,2,3119299657791,San Miguel,21,"San Miguel, Perú",San Miguel,488.6
2295677321279,2020-05-30 03:18:50+00:00,1,3119299657791,San miguel ,3,"San Miguel, Perú",San Miguel,251.3
2261709783103,2020-05-15 16:33:14+00:00,1,3119311650879,Magdalena del Mar,16,"Magdalena del Mar, Perú",Magdalena del Mar,155.4
2261878079551,2020-05-15 17:31:40+00:00,5,3119465726015,Miraflores,17,"Miraflores, Perú",Miraflores,1214.3
2266556432447,2020-05-17 16:20:50+00:00,12,3119465726015,Miraflores,16,"Miraflores, Perú",Miraflores,2747.9
2270881316927,2020-05-19 14:21:52+00:00,2,3119465726015,Miraflores,14,"Miraflores, Perú",Miraflores,310.8
2261919334463,2020-05-15 17:42:29+00:00,2,3119488139327,San borja ,17,"San Borja, Perú",San Borja,328.8
2261966028863,2020-05-15 18:00:44+00:00,1,3119534538815,San isidro,18,"San Isidro, Perú",San Isidro,155.4
2262007480383,2020-05-15 18:17:15+00:00,1,3119582806079,La Molina,18,"La Molina, Perú",La Molina,139.3
2262132588607,2020-05-15 19:07:37+00:00,2,3119704244287,Barranco,19,"Barranco, Perú",Barranco,431.70000000000005
2311632814143,2020-06-05 14:20:42+00:00,0,3119704244287,Barranco,14,"Barranco, Perú",Barranco,258.3
2312075837503,2020-06-05 17:42:44+00:00,1,3119704244287,Barranco,17,"Barranco, Perú",Barranco,258.3
2262321922111,2020-05-15 20:24:58+00:00,1,3119899770943,Surquillo,20,"Surquillo, Perú",Surquillo,272.3
2262464036927,2020-05-15 21:10:51+00:00,1,3119964291135,San Borja,21,"San Borja, Perú",San Borja,160.3
2263101734975,2020-05-16 02:02:37+00:00,1,3120105357375,Santiago de Surco,2,"Surco, Perú",Surco,272.3
2262582100031,2020-05-15 22:08:28+00:00,0,3120151625791,MOQUEGUA,22,"Moquegua, Perú",Moquegua,293.3
2266955022399,2020-05-17 19:38:19+00:00,1,3120310386751,San Juan de miraflores ,19,"Miraflores, Perú",Miraflores,272.3
2262811803711,2020-05-15 23:39:39+00:00,2,3120370942015,San Miguel,23,"San Miguel, Perú",San Miguel,406.70000000000005
2263148691519,2020-05-16 02:22:09+00:00,1,3120660807743,Pacocha,2,"Cercado de Lima, Perú",Cercado de Lima,191.4
2263146856511,2020-05-16 02:21:00+00:00,2,3120693936191,San juan Lurigancho,2,"Lurigancho, Perú",Lurigancho,502.6
2263268950079,2020-05-16 03:24:38+00:00,1,3120810000447,San Miguel,3,"San Miguel, Perú",San Miguel,293.3
2263332454463,2020-05-16 04:02:20+00:00,2,3120845619263,Santiago de surco,4,"Surco, Perú",Surco,299.6
2263405396031,2020-05-16 04:58:49+00:00,1,3120858923071,Surco,4,"Surco, Perú",Surco,173.4
2263403528255,2020-05-16 04:57:32+00:00,1,3120949755967,San Martín de Porres,4,"San Martin de Porres, Perú",San Martin de Porres,155.4
2263401857087,2020-05-16 04:56:04+00:00,1,3120952115263,Lima,4,"Cercado de Lima, Perú",Cercado de Lima,173.4
2263499309119,2020-05-16 06:30:51+00:00,1,3121071915071,Chiclayo,6,"Chiclayo, Perú",Chiclayo,293.3
2264298717247,2020-05-16 15:20:49+00:00,1,3121884332095,Yanahuara ,15,"Cercado de Lima, Perú",Cercado de Lima,312.70000000000005
2264317493311,2020-05-16 15:29:23+00:00,1,3121953046591,Miraflores,15,"Miraflores, Perú",Miraflores,155.4
2264470552639,2020-05-16 16:39:24+00:00,1,3122114396223,Jesús María,16,"Jesus María, Perú",Jesus María,155.4
2264617058367,2020-05-16 17:49:20+00:00,2,3122268962879,Comas,17,"Comas, Perú",Comas,488.6
2264644976703,2020-05-16 18:03:56+00:00,1,3122324766783,COMAS,18,"Comas, Perú",Comas,173.4
2326850338879,2020-06-11 02:38:17+00:00,1,3122324766783,COMAS,2,"Comas, Perú",Comas,173.4
2265267339327,2020-05-16 23:55:19+00:00,1,3122443059263,Rímac,23,"Cercado de Lima, Perú",Cercado de Lima,251.3
2284433965119,2020-05-25 11:07:15+00:00,2,3122443059263,Rímac,11,"Cercado de Lima, Perú",Cercado de Lima,502.6
2264843255871,2020-05-16 19:42:14+00:00,1,3122544443455,Huacho,19,"Huacho, Perú",Huacho,191.4
