lineitem_id,quantity,order_id,price,title_limpio,line_total
3806912938053,1,1727413715013,184.5,Sábanas Algodón 300 Hilos,184.5
3806912970821,1,1727413715013,115.6,Edredón Queen Galdina,115.6
3810696003653,1,1730125267013,169.5,Sábanas Algodón 300 Hilos,169.5
3807054331973,1,1727484166213,209.5,Edredón King Royal,209.5
3807286198341,1,1727591284805,93.5,Cubrecama 2 Spring,93.5
3807286231109,1,1727591284805,103.6,Edredón 2 Caledonia,103.6
3807963349061,1,1727939346501,179.5,Edredón 2 Marena,179.5
3807963381829,1,1727939346501,95.6,Edredón 1.5 Columbia,95.6
3807963414597,1,1727939346501,93.5,Cubrecama 2 Spring,93.5
3807963447365,1,1727939346501,103.6,Edredón 2 Alcione,103.6
3807777980485,1,1727846940741,169.5,Sábanas Algodón 300 Hilos,169.5
3807778013253,1,1727846940741,93.5,Cubrecama 2 Royce,93.5
3807815893061,1,1727867387973,85.5,Cubrecama 1.5 Spring,85.5
3811264757829,1,1730400813125,169.5,Sábanas Algodón 300 Hilos,169.5
3811264790597,1,1730400813125,169.5,Sábanas Algodón 300 Hilos,169.5
3811264823365,1,1730400813125,93.5,Cubrecama 2 Royce,93.5
3811264856133,1,1730400813125,93.5,Cubrecama 2 Spring,93.5
3811264888901,1,1730400813125,103.6,Edredón 2 Finestres,103.6
3811264921669,1,1730400813125,179.5,Edredón 2 Marena,179.5
3811117629509,1,1730325348421,103.6,Edredón 2 Galdina,103.6
3811414868037,1,1730480177221,127.5,Edredón King Queralt,127.5
3811516940357,1,1730536046661,103.6,Edredón 2 Camelia,103.6
3811718168645,1,1730642870341,95.6,Edredón 1.5 Camelia,95.6
3811718201413,1,1730642870341,179.5,Edredón 2 Royal,179.5
3811718234181,1,1730642870341,95.6,Edredón 1.5 Queralt,95.6
3811761881157,1,1730665447493,103.6,Edredón 2 Camelia,103.6
3814408454213,1,1732543807557,113.5,Cubrecama King Spring,113.5
3816080572485,1,1733596643397,85.5,Cubrecama 1.5 Royce,85.5
3823737634885,1,1737671475269,99.5,Cubrecama 1.5 Peach,99.5
3823737667653,1,1737671475269,99.5,Cubrecama 1.5 Lyla,99.5
4389401034815,2,2001714118719,109.0,Cubrecama 1.5 Peach,218.0
4447525109823,1,2033067819071,139.0,Cubrecama Queen Peach,139.0
3817622929477,1,1734393659461,179.5,Edredón 2 Royal,179.5
3817828352069,1,1734488227909,144.5,Edredón Queen Queralt,144.5
3827496288325,1,1739702665285,129.5,Cubrecama Queen Peach,129.5
4167679475775,1,1876828520511,129.5,Cubrecama Queen Royce,129.5
4961489453119,2,2272560840767,155.4,Edredón 2 Riansares,310.8
4969050669119,2,2276522590271,155.4,Edredón 2 Queralt,310.8
5049231409215,1,2319166373951,272.3,Edredón Queen Royal,272.3
3818411720773,1,1734837239877,139.5,Cubrecama King Peach,139.5
3818841899077,1,1735070416965,164.5,Edredón 1.5 Azurium,164.5
3818841931845,1,1735070416965,179.5,Edredón 2 Marena,179.5
3819591106629,1,1735446364229,159.5,Edredón King Camelia,159.5
4361737470015,1,1986171797567,199.0,Edredón 2 Azurium,199.0
3819913773125,1,1735614857285,144.5,Edredón Queen Camelia,144.5
4983379787839,1,2283966726207,181.3,Cubrecama Quilt Quilt,181.3
3820592496709,1,1735984218181,144.5,Edredón Queen Camelia,144.5
3825837703237,1,1738806853701,129.5,Edredón 2 Columbia,129.5
3825837736005,1,1738806853701,129.5,Edredón 2 Queralt,129.5
3821005701189,1,1736200486981,159.5,Edredón King Camelia,159.5
3823588180037,1,1737597354053,179.5,Edredón 2 Marena,179.5
3823588212805,1,1737597354053,119.5,Edredón 1.5 Camelia,119.5
3824005283909,1,1737813917765,179.5,Edredón 2 Azurium,179.5
3824310648901,1,1737973792837,169.5,Sábanas Algodón 300 Hilos,169.5
3824818847813,1,1738259562565,179.5,Edredón 2 Royal,179.5
3825647484997,1,1738705862725,179.5,Edredón 2 Marena,179.5
4023748886597,1,1807458992197,129.5,Edredón 2 Columbia,129.5
3824976494661,1,1738350231621,129.5,Cubrecama Queen Lyla,129.5
3825454710853,1,1738604970053,179.5,Edredón 2 Marena,179.5
3825454743621,1,1738604970053,169.5,Sábanas Algodón 300 Hilos,169.5
3827112214597,1,1739505827909,129.5,Edredón 2 Caledonia,129.5
3827128729669,1,1739514544197,129.5,Edredón 2 Camelia,129.5
3831568695365,1,1741774585925,114.5,Cubrecama 2 Peach,114.5
3831568728133,1,1741774585925,129.5,Edredón 2 Camelia,129.5
3827563429957,1,1739737956421,209.5,Edredón King Royal,209.5
3827880362053,1,1739908907077,129.5,Edredón 2 Alcione,129.5
3828090961989,1,1740019662917,194.5,Edredón Queen Royal,194.5
3828090994757,1,1740019662917,194.5,Edredón Queen Azurium,194.5
3828091027525,1,1740019662917,194.5,Edredón Queen Dalia,194.5
3828141588549,1,1740046467141,194.5,Edredón Queen Royal,194.5
3828141621317,1,1740046467141,184.5,Sábanas Algodón 300 Hilos,184.5
3829125087301,1,1740541558853,139.5,Cubrecama King Spring,139.5
3829125120069,1,1740541558853,159.5,Edredón King Galdina,159.5
3829125152837,1,1740541558853,194.5,Edredón Queen Azurium,194.5
3829125185605,1,1740541558853,129.5,Edredón 2 Finestres,129.5
4105483419711,1,1840559194175,209.5,Edredón King Marena,209.5
4117548924991,1,1847172956223,399.0,Sábanas Algodón 300 Hilos,399.0
4117548957759,1,1847172956223,184.5,Sábanas Algodón 300 Hilos,184.5
4117548990527,1,1847172956223,144.5,Edredón Queen Finestres,144.5
3829717499973,1,1740840927301,194.5,Edredón Queen Marena,194.5
3830554001477,1,1741246398533,129.5,Edredón 2 Camelia,129.5
3830830760005,1,1741381468229,129.5,Edredón 2 Alcione,129.5
3831608213573,1,1741794869317,129.5,Edredón 2 Camelia,129.5
3831608246341,1,1741794869317,99.5,Cubrecama 1.5 Royce,99.5
3839948259397,1,1742161674309,144.5,Edredón Queen Columbia,144.5
3953299423301,1,1760690700357,129.5,Edredón 2 Finestres,129.5
3953315545157,1,1760698007621,129.5,Edredón 2 Columbia,129.5
3954842271813,1,1761625997381,169.5,Sábanas Algodón 300 Hilos,169.5
3960808144965,1,1779324715077,194.5,Edredón Queen Azurium,194.5
4148305035327,1,1866271359039,144.5,Edredón Queen Columbia,144.5
3957396930629,1,1763594207301,129.5,Edredón 2 Caledonia,129.5
3957424390213,1,1763607314501,129.5,Edredón 2 Caledonia,129.5
3957724774469,1,1763776856133,114.5,Cubrecama 2 Spring,114.5
3957724807237,1,1763776856133,99.5,Cubrecama 1.5 Lyla,99.5
3957951561797,1,1763904454725,179.5,Edredón 2 Dalia,179.5
3958494855237,1,1779166642245,159.5,Edredón King Alcione,159.5
4119907762239,1,1848503828543,129.5,Edredón 2 Riansares,129.5
4119911891007,1,1848506253375,179.5,Edredón 2 Azurium,179.5
3960705843269,1,1779270549573,129.5,Edredón 2 Finestres,129.5
3960929943621,1,1779389694021,184.5,Sábanas Algodón 300 Hilos,184.5
3961036832837,1,1779448250437,129.5,Edredón 2 Camelia,129.5
3961036865605,1,1779448250437,209.5,Edredón King Royal,209.5
3961502367813,1,1779696795717,129.5,Edredón 2 Columbia,129.5
9969805295679,1,3824535437375,168.0,Edredón Estampado Microfibra,168.0
3961948799045,1,1779933118533,129.5,Cubrecama Queen Peach,129.5
3962319044677,1,1780130414661,129.5,Edredón 2 Alcione,129.5
3962319077445,1,1780130414661,144.5,Edredón Queen Finestres,144.5
3962328744005,1,1780135362629,194.5,Edredón Queen Dalia,194.5
3962328776773,1,1780135362629,129.5,Cubrecama Queen Spring,129.5
3962338148421,1,1780140179525,129.5,Edredón 2 Galdina,129.5
4055953932357,1,1822854938693,99.5,Cubrecama 1.5 Royce,99.5
3962412630085,1,1780178649157,164.5,Edredón 1.5 Royal,164.5
3962432389189,1,1780190904389,114.5,Cubrecama 2 Peach,114.5
3962645413957,1,1780308017221,129.5,Edredón 2 Muscari,129.5
3963549384773,1,1780840661061,209.5,Edredón King Royal,209.5
3963549417541,1,1780840661061,399.0,Sábanas Algodón 300 Hilos,399.0
3963736064069,1,1780961017925,209.5,Edredón King Azurium,209.5
3968110657605,1,1784109105221,99.5,Cubrecama 1.5 Royce,99.5
3968110690373,1,1784109105221,114.5,Cubrecama 2 Peach,114.5
3968110723141,1,1784109105221,164.5,Edredón 1.5 Azurium,164.5
3994573307973,1,1793050280005,119.5,Edredón 1.5 Queralt,119.5
3994573340741,1,1793050280005,179.5,Edredón 2 Royal,179.5
3995342504005,1,1793578532933,119.5,Edredón 1.5 Columbia,119.5
4007250919493,1,1797880414277,144.5,Edredón Queen Caledonia,144.5
4011504762949,1,1800709963845,159.5,Edredón King Camelia,159.5
4022827778117,1,1806610694213,144.5,Edredón Queen Riansares,144.5
4023387160645,1,1807258091589,139.5,Cubrecama King Spring,139.5
4030848467013,1,1811146375237,144.5,Edredón Queen Finestres,144.5
4030848499781,1,1811146375237,184.5,Sábanas Algodón 300 Hilos,184.5
4956030074943,1,2269662314559,258.3,Sábanas Algodón 300 Hilos,258.3
4030966071365,1,1811196313669,129.5,Edredón 2 Columbia,129.5
4031885836357,1,1811713294405,179.5,Edredón 2 Royal,179.5
4036253220933,1,1814187507781,179.5,Edredón 2 Royal,179.5
4036799627333,1,1814472917061,164.5,Edredón 1.5 Azurium,164.5
4036799660101,1,1814472917061,114.5,Cubrecama 2 Royce,114.5
4037146181701,1,1814647898181,119.5,Edredón 1.5 Queralt,119.5
4037153030213,1,1814651011141,129.5,Edredón 2 Finestres,129.5
4037237145669,1,1814691545157,209.5,Edredón King Marena,209.5
4039894270021,1,1816058888261,129.5,Cubrecama Queen Royce,129.5
4046928183365,1,1820182184005,129.5,Edredón 2 Camelia,129.5
4047085699141,1,1820259450949,179.5,Edredón 2 Royal,179.5
5255943782463,1,2430049714239,155.4,Edredón 2 Riansares,155.4
5257789898815,1,2430049714239,9.0,Otro,9.0
6272754188351,1,2874515882047,200.0,Cubrecama Quilt Quilt,200.0
6272754221119,1,2874515882047,210.0,Edredón 2 Muscari,210.0
4052072235077,1,1821548806213,129.5,Edredón 2 Riansares,129.5
4056395579461,1,1823068749893,144.5,Edredón Queen Queralt,144.5
4056395612229,2,1823068749893,184.5,Sábanas Algodón 300 Hilos,369.0
4057548521541,1,1823695011909,164.5,Edredón 1.5 Azurium,164.5
4059554021445,1,1824665927749,179.5,Edredón 2 Dalia,179.5
4072544469061,1,1831949402181,164.5,Edredón 1.5 Azurium,164.5
4078109229119,1,1837727252543,129.5,Cubrecama Queen Lyla,129.5
4111083798591,1,1843772653631,179.5,Edredón 2 Royal,179.5
4102474203199,1,1838983708735,129.5,Edredón 2 Finestres,129.5
4102477447231,1,1838985510975,164.5,Edredón 1.5 Marena,164.5
4163827105855,1,1874756042815,194.5,Edredón Queen Dalia,194.5
10405244403775,1,4034804908095,248.0,Plumón Hipoalergénico,248.0
10405244436543,1,4034804908095,343.0,Cubrecama Quilt Algodón,343.0
10525066821695,1,4084567539775,301.0,Cubrecama Quilt Algodón,301.0
4946247680063,1,2264399052863,160.3,Cubrecama Quilt Quilt,160.3
4946247712831,1,2264399052863,237.3,Sábanas Algodón 300 Hilos,237.3
4946247745599,1,2264399052863,251.3,Edredón 2 Azurium,251.3
5052713009215,1,2320862576703,160.3,Cubrecama Quilt Quilt,160.3
5052713041983,1,2320862576703,237.3,Sábanas Algodón 300 Hilos,237.3
5058214068287,1,2323883360319,251.3,Edredón 2 Azurium,251.3
4104274706495,1,1839937060927,194.5,Edredón Queen Royal,194.5
4105529983039,1,1840583409727,209.5,Edredón King Royal,209.5
4114039734335,1,1845320908863,164.5,Edredón 1.5 Dalia,164.5
4488345485375,1,2055243464767,329.0,Edredón 1.5 Royal,329.0
4117546008639,1,1847171055679,144.5,Edredón Queen Camelia,144.5
4120703762495,1,1848969658431,184.5,Sábanas Algodón 300 Hilos,184.5
4119975166015,1,1848541806655,144.5,Edredón Queen Queralt,144.5
4120626593855,1,1848924110911,129.5,Cubrecama Queen Royce,129.5
4120640454719,1,1848932499519,144.5,Edredón Queen Camelia,144.5
4123570470975,1,1850588561471,114.5,Cubrecama 2 Spring,114.5
4123580366911,1,1850594558015,159.5,Edredón King Camelia,159.5
4123669823551,1,1850643873855,164.5,Edredón 1.5 Marena,164.5
4124357886015,1,1851008516159,209.5,Edredón King Marena,209.5
4125642981439,1,1851723055167,209.5,Edredón King Dalia,209.5
4125683580991,1,1851746844735,164.5,Edredón 1.5 Marena,164.5
4127999033407,1,1853018341439,179.5,Edredón 2 Marena,179.5
4128004931647,1,1853022076991,169.5,Sábanas Algodón 300 Hilos,169.5
4128019382335,1,1853030039615,184.5,Sábanas Algodón 300 Hilos,184.5
4128019415103,1,1853030039615,184.5,Sábanas Algodón 300 Hilos,184.5
4128029769791,1,1853034561599,129.5,Cubrecama Queen Peach,129.5
4128029802559,1,1853034561599,129.5,Cubrecama Queen Royce,129.5
4128044843071,1,1853039640639,179.5,Edredón 2 Dalia,179.5
4128044875839,1,1853039640639,194.5,Edredón Queen Royal,194.5
4128340672575,2,1853188538431,114.5,Cubrecama 2 Lyla,229.0
4128340705343,1,1853188538431,114.5,Cubrecama 2 Peach,114.5
10071446618175,1,3872544784447,107.6,Edredón Estampado Microfibra,107.6
4129325023295,1,1853710532671,194.5,Edredón Queen Royal,194.5
4132686626879,2,1855616647231,169.5,Sábanas Algodón 300 Hilos,339.0
4132686659647,1,1855616647231,169.5,Sábanas Algodón 300 Hilos,169.5
4132686692415,2,1855616647231,179.5,Edredón 2 Marena,359.0
4132686725183,1,1855616647231,179.5,Edredón 2 Royal,179.5
4132691116095,1,1855619694655,209.5,Edredón King Dalia,209.5
4132694753343,1,1855621365823,209.5,Edredón King Azurium,209.5
4132696358975,1,1855622840383,164.5,Edredón 1.5 Dalia,164.5
4132698718271,1,1855624347711,184.5,Sábanas Algodón 300 Hilos,184.5
4132700880959,1,1855625625663,179.5,Edredón 2 Dalia,179.5
4133011783743,1,1855813648447,194.5,Edredón Queen Dalia,194.5
4133152391231,1,1855895535679,129.5,Edredón 2 Camelia,129.5
4136177270847,1,1857652621375,114.5,Cubrecama 2 Royce,114.5
4137505128511,1,1858437480511,129.5,Cubrecama Queen Royce,129.5
14192882221119,1,5742305771583,328.0,Plumón Hipoalergénico,328.0
4137683714111,1,1858539651135,179.5,Edredón 2 Marena,179.5
4139610832959,1,1859630530623,114.5,Cubrecama 2 Lyla,114.5
4141579763775,1,1860797005887,169.5,Sábanas Algodón 300 Hilos,169.5
4149623521343,1,1867314888767,129.5,Cubrecama Queen Peach,129.5
4149623554111,1,1867314888767,184.5,Sábanas Algodón 300 Hilos,184.5
6057892413503,1,2763613634623,160.3,Cubrecama Quilt Quilt,160.3
6057892446271,1,2763613634623,559.2,set de sábanas signature,559.2
4146106499135,1,1864512700479,179.5,Edredón 2 Dalia,179.5
4146571313215,1,1864894480447,179.5,Edredón 2 Azurium,179.5
4146590285887,1,1864910274623,179.5,Edredón 2 Royal,179.5
4146598281279,1,1864916500543,179.5,Edredón 2 Dalia,179.5
4146670927935,1,1864972730431,139.5,Cubrecama King Spring,139.5
4146875072575,1,1865135849535,114.5,Cubrecama 2 Royce,114.5
4146875105343,1,1865135849535,169.5,Sábanas Algodón 300 Hilos,169.5
4146875138111,1,1865135849535,169.5,Sábanas Algodón 300 Hilos,169.5
4146875170879,1,1865135849535,114.5,Cubrecama 2 Lyla,114.5
4146875203647,1,1865135849535,114.5,Cubrecama 2 Spring,114.5
4146875236415,1,1865135849535,139.5,Cubrecama King Lyla,139.5
4146875269183,1,1865135849535,209.5,Edredón King Marena,209.5
4146875301951,1,1865135849535,139.5,Cubrecama King Spring,139.5
4146875334719,1,1865135849535,159.5,Edredón King Finestres,159.5
4158203887679,1,1871903359039,114.5,Cubrecama 2 Spring,114.5
4158203920447,1,1871903359039,114.5,Cubrecama 2 Royce,114.5
4158203953215,1,1871903359039,169.5,Sábanas Algodón 300 Hilos,169.5
4158203985983,1,1871903359039,114.5,Cubrecama 2 Lyla,114.5
4158204018751,1,1871903359039,139.5,Cubrecama King Lyla,139.5
4158204051519,1,1871903359039,209.5,Edredón King Marena,209.5
4158204084287,1,1871903359039,159.5,Edredón King Finestres,159.5
4158204117055,1,1871903359039,169.5,Sábanas Algodón 300 Hilos,169.5
4147199541311,1,1865402646591,194.5,Edredón Queen Marena,194.5
4147332186175,1,1865509568575,184.5,Sábanas Algodón 300 Hilos,184.5
4148065730623,1,1866083205183,169.5,Sábanas Algodón 300 Hilos,169.5
4158659854399,1,1872154394687,184.5,Sábanas Algodón 300 Hilos,184.5
4253423861823,1,1922217705535,169.5,Sábanas Algodón 300 Hilos,169.5
4148350189631,1,1866306846783,184.5,Sábanas Algodón 300 Hilos,184.5
4148871397439,1,1866719002687,119.5,Edredón 1.5 Camelia,119.5
4148871430207,1,1866719002687,119.5,Edredón 1.5 Finestres,119.5
4151544938559,1,1868608569407,129.5,Edredón 2 Queralt,129.5
4151567843391,1,1868620726335,129.5,Edredón 2 Camelia,129.5
4151781359679,1,1868743278655,179.5,Edredón 2 Royal,179.5
4151786373183,1,1868746391615,179.5,Edredón 2 Royal,179.5
4153305595967,1,1869400801343,179.5,Edredón 2 Marena,179.5
4154197540927,1,1869948289087,179.5,Edredón 2 Azurium,179.5
4154199965759,1,1869950058559,129.5,Cubrecama Queen Peach,129.5
4154203340863,1,1869951696959,129.5,Edredón 2 Finestres,129.5
4154323435583,1,1870014906431,129.5,Cubrecama Queen Royce,129.5
4154323468351,1,1870014906431,159.5,Edredón King Camelia,159.5
4407661494335,1,2011464499263,159.5,Edredón King Galdina,159.5
4407688822847,1,2011479015487,154.0,Cubrecama King Peach,154.0
4155386953791,1,1870554103871,184.5,Sábanas Algodón 300 Hilos,184.5
4157098197055,1,1871295545407,129.5,Cubrecama Queen Lyla,129.5
4157098229823,1,1871295545407,129.5,Cubrecama Queen Spring,129.5
4157145088063,1,1871324774463,129.5,Edredón 2 Columbia,129.5
4157145120831,1,1871324774463,129.5,Edredón 2 Queralt,129.5
4157150232639,1,1871327952959,194.5,Edredón Queen Marena,194.5
4157156229183,1,1871330345023,159.5,Edredón King Camelia,159.5
10770925781055,1,4206245085247,70.0,Funda de Almohada X2,70.0
4352428834879,1,1980307079231,199.0,Edredón 2 Azurium,199.0
4352428867647,1,1980307079231,129.5,Edredón 2 Riansares,129.5
4493265338431,1,2057958916159,289.0,Edredón Queen Alcione,289.0
5016651792447,1,2301420044351,155.4,Edredón 2 Columbia,155.4
5043075121215,1,2315926339647,173.4,Edredón Queen Columbia,173.4
4160882737215,1,1873425301567,114.5,Cubrecama 2 Spring,114.5
4162052489279,1,1874051956799,164.5,Edredón 1.5 Dalia,164.5
4162051997759,1,1874051727423,169.5,Sábanas Algodón 300 Hilos,169.5
4162066055231,1,1874058379327,209.5,Edredón King Royal,209.5
4162073100351,1,1874061393983,129.5,Cubrecama Queen Spring,129.5
4162078933055,1,1874064506943,164.5,Edredón 1.5 Marena,164.5
4162086469695,1,1874066735167,114.5,Cubrecama 2 Spring,114.5
4162455797823,1,1874241617983,209.5,Edredón King Marena,209.5
5217984249919,1,2410261610559,191.4,Edredón King Finestres,191.4
4176014835775,1,1882779189311,129.5,Edredón 2 Caledonia,129.5
4176251060287,1,1882897612863,119.5,Edredón 1.5 Camelia,119.5
4181393113151,1,1885644357695,209.5,Edredón King Royal,209.5
4183760633919,2,1886898716735,99.5,Cubrecama 1.5 Lyla,199.0
4950875340863,1,2266885619775,173.4,Edredón Queen Alcione,173.4
4184442601535,1,1887253561407,159.5,Edredón King Queralt,159.5
4188987719743,1,1889768505407,144.5,Edredón Queen Caledonia,144.5
4191842664511,1,1891343171647,164.5,Edredón 1.5 Dalia,164.5
4191859933247,2,1891352838207,164.5,Edredón 1.5 Marena,329.0
4191859966015,1,1891352838207,119.5,Edredón 1.5 Camelia,119.5
4191859998783,2,1891352838207,164.5,Edredón 1.5 Azurium,329.0
4191870582847,1,1891358933055,169.5,Sábanas Algodón 300 Hilos,169.5
4191870615615,1,1891358933055,184.5,Sábanas Algodón 300 Hilos,184.5
4191870648383,1,1891358933055,129.5,Cubrecama Queen Royce,129.5
4191870681151,1,1891358933055,129.5,Cubrecama Queen Spring,129.5
4192018858047,1,1891441770559,129.5,Edredón 2 Galdina,129.5
4194624602175,1,1892362158143,99.5,Cubrecama 1.5 Royce,99.5
4194624634943,1,1892362158143,99.5,Cubrecama 1.5 Lyla,99.5
4194697117759,1,1892394893375,169.5,Sábanas Algodón 300 Hilos,169.5
4194697150527,1,1892394893375,129.5,Edredón 2 Camelia,129.5
4194753609791,1,1892420812863,129.5,Edredón 2 Columbia,129.5
4194816294975,1,1892449779775,114.5,Cubrecama 2 Lyla,114.5
4195400155199,1,1892741283903,129.5,Edredón 2 Galdina,129.5
4226008318015,1,1907371016255,129.5,Edredón 2 Muscari,129.5
4197935284287,1,1893943410751,129.5,Edredón 2 Camelia,129.5
4197963300927,1,1893957599295,129.5,Edredón 2 Galdina,129.5
4195689496639,1,1892893687871,164.5,Edredón 1.5 Marena,164.5
5298735710271,1,2450847531071,251.3,Edredón 2 Royal,251.3
4197084299327,1,1893543182399,129.5,Edredón 2 Columbia,129.5
4197805785151,1,1893878366271,194.5,Edredón Queen Marena,194.5
4197923946559,1,1893937971263,144.5,Edredón Queen Caledonia,144.5
4198196019263,1,1894074286143,129.5,Cubrecama Queen Spring,129.5
4198196052031,1,1894074286143,144.5,Edredón Queen Camelia,144.5
4198196084799,1,1894074286143,184.5,Sábanas Algodón 300 Hilos,184.5
10109058940991,1,3890690654271,107.6,Edredón Estampado Microfibra,107.6
4198439682111,1,1894193332287,144.5,Edredón Queen Camelia,144.5
4199024689215,1,1894475956287,129.5,Edredón 2 Caledonia,129.5
4199266975807,1,1894594969663,179.5,Edredón 2 Azurium,179.5
4200100560959,1,1894840598591,209.5,Edredón King Marena,209.5
4203130486847,1,1896089255999,139.5,Cubrecama King Peach,139.5
4968192573503,1,2276090675263,191.4,Edredón King Finestres,191.4
4203448336447,1,1896247787583,139.5,Cubrecama King Royce,139.5
4204449693759,1,1896730558527,179.5,Edredón 2 Royal,179.5
4204506021951,1,1896757035071,114.5,Cubrecama 2 Peach,114.5
4204506054719,1,1896757035071,129.5,Edredón 2 Alcione,129.5
4204506087487,1,1896757035071,129.5,Edredón 2 Queralt,129.5
4204710756415,1,1896850161727,144.5,Edredón Queen Caledonia,144.5
4205843841087,1,1897348300863,169.5,Sábanas Algodón 300 Hilos,169.5
4205843873855,1,1897348300863,169.5,Sábanas Algodón 300 Hilos,169.5
4205843906623,1,1897348300863,114.5,Cubrecama 2 Peach,114.5
4205843939391,1,1897348300863,114.5,Cubrecama 2 Royce,114.5
4207722889279,1,1898297163839,184.5,Sábanas Algodón 300 Hilos,184.5
4208209231935,1,1898539221055,129.5,Edredón 2 Camelia,129.5
4210367004735,1,1899614306367,169.5,Sábanas Algodón 300 Hilos,169.5
4327662190655,1,1966665990207,169.5,Sábanas Algodón 300 Hilos,169.5
4211660390463,1,1900244533311,129.5,Edredón 2 Riansares,129.5
4299324686399,1,1948786425919,114.5,Edredón 1.5 Finestres,114.5
4211820134463,1,1900322455615,144.5,Edredón Queen Camelia,144.5
4213564637247,1,1901225934911,159.5,Edredón King Camelia,159.5
5174322954303,1,2386668519487,191.4,Edredón King Finestres,191.4
4215334535231,1,1902099267647,179.5,Edredón 2 Royal,179.5
4215334567999,1,1902099267647,129.5,Edredón 2 Camelia,129.5
4215945592895,1,1902393720895,209.5,Edredón King Azurium,209.5
4217945948223,1,1903353299007,129.5,Edredón 2 Riansares,129.5
4217945980991,1,1903353299007,179.5,Edredón 2 Marena,179.5
4217946013759,1,1903353299007,179.5,Edredón 2 Royal,179.5
4219816378431,1,1904261365823,144.5,Edredón Queen Alcione,144.5
4219816411199,1,1904261365823,99.5,Cubrecama 1.5 Peach,99.5
4220263989311,1,1904467509311,164.5,Edredón 1.5 Royal,164.5
4227941335103,1,1908384694335,114.5,Cubrecama 2 Peach,114.5
4227983081535,1,1908407009343,169.5,Sábanas Algodón 300 Hilos,169.5
4230133350463,1,1909513224255,114.5,Cubrecama 2 Peach,114.5
4230683394111,1,1909770256447,129.5,Edredón 2 Riansares,129.5
4245478768703,1,1917511860287,114.5,Cubrecama 2 Spring,114.5
4245478801471,1,1917511860287,129.5,Cubrecama Queen Spring,129.5
4237965688895,1,1913393479743,139.5,Cubrecama King Peach,139.5
4240861462591,1,1914847002687,179.5,Edredón 2 Dalia,179.5
4240861495359,1,1914847002687,169.5,Sábanas Algodón 300 Hilos,169.5
4240955932735,1,1914905231423,114.5,Cubrecama 2 Lyla,114.5
4240955965503,1,1914905231423,114.5,Cubrecama 2 Spring,114.5
4241094344767,1,1914982236223,129.5,Cubrecama Queen Royce,129.5
4241187438655,1,1915036663871,399.0,Sábanas Algodón 300 Hilos,399.0
4245456093247,1,1917498392639,179.5,Edredón 2 Azurium,179.5
4245476442175,1,1917510385727,99.5,Cubrecama 1.5 Royce,99.5
4245476474943,1,1917510385727,114.5,Cubrecama 2 Royce,114.5
4245476507711,1,1917510385727,99.5,Cubrecama 1.5 Peach,99.5
4245476540479,1,1917510385727,114.5,Cubrecama 2 Peach,114.5
4248551161919,1,1919331631167,179.5,Edredón 2 Azurium,179.5
4248555126847,1,1919333924927,114.5,Cubrecama 2 Royce,114.5
4248555159615,1,1919333924927,114.5,Cubrecama 2 Spring,114.5
4248568692799,1,1919341592639,169.5,Sábanas Algodón 300 Hilos,169.5
5040408657983,1,2314406330431,251.3,Edredón 2 Dalia,251.3
4248589631551,1,1919354798143,159.5,Edredón King Camelia,159.5
4248589664319,1,1919354798143,209.5,Edredón King Marena,209.5
4248602935359,1,1919362859071,144.5,Edredón Queen Caledonia,144.5
4248602968127,1,1919362859071,144.5,Edredón Queen Queralt,144.5
4248804491327,1,1919489671231,129.5,Cubrecama Queen Spring,129.5
4251283849279,1,1920920420415,179.5,Edredón 2 Azurium,179.5
4252482175039,1,1921662386239,114.5,Cubrecama 2 Peach,114.5
4255784173631,1,1923597500479,129.5,Cubrecama Queen Lyla,129.5
4255773065279,1,1923591438399,119.5,Edredón 1.5 Alcione,119.5
4255889522751,1,1923660906559,129.5,Cubrecama Queen Spring,129.5
4258369896511,1,1925073895487,179.5,Edredón 2 Marena,179.5
4258369929279,1,1925073895487,99.5,Cubrecama 1.5 Peach,99.5
4263128629311,1,1927880572991,114.5,Cubrecama 2 Royce,114.5
4265466462271,1,1927880572991,129.5,Edredón 2 Queralt,129.5
5143780458559,1,2370450489407,155.4,Edredón 2 Riansares,155.4
4261081219135,1,1926697812031,179.5,Edredón 2 Marena,179.5
4261081251903,1,1926697812031,169.5,Sábanas Algodón 300 Hilos,169.5
4262869008447,1,1927732035647,129.5,Edredón 2 Galdina,129.5
4262876315711,1,1927735836735,114.5,Cubrecama 2 Spring,114.5
4262887718975,1,1927742586943,164.5,Edredón 1.5 Royal,164.5
4262887751743,1,1927742586943,129.5,Edredón 2 Caledonia,129.5
4263072596031,1,1927848951871,164.5,Edredón 1.5 Royal,164.5
4263320682559,1,1927990050879,194.5,Edredón Queen Dalia,194.5
4265077604415,1,1928975581247,129.5,Edredón 2 Queralt,129.5
4268274942015,1,1930795745343,129.5,Cubrecama Queen Royce,129.5
4268274974783,1,1930795745343,184.5,Sábanas Algodón 300 Hilos,184.5
4268646498367,1,1930995040319,194.5,Edredón Queen Royal,194.5
4268646531135,1,1930995040319,209.5,Edredón King Royal,209.5
4270841167935,1,1932237242431,209.5,Edredón King Azurium,209.5
4280064507967,1,1937522622527,144.5,Edredón Queen Columbia,144.5
4282900774975,1,1939197919295,124.0,Cubrecama 2 Royce,124.0
4287868567615,1,1942227877951,124.0,Cubrecama 2 Royce,124.0
