firstVisit_id,order_id,source_generalizada
3757064749119,2012527788095,Facebook
3757530972223,2012831907903,direct
,2012995911743,Unknown
3758329462847,2013384966207,Facebook
3758340866111,2013394141247,direct
3760365797439,2014646861887,direct
3760036610111,2014444159039,direct
3760581967935,2014768562239,Facebook
3761211244607,2015077466175,Facebook
3761822793791,2015443451967,Google
,2015680561215,Unknown
3762510921791,2015844499519,Google
3844735369279,2068864860223,Google
3762665848895,2015936905279,Google
,2016788348991,Unknown
,2234528071743,Unknown
3763956908095,2017113735231,Google
,2017321025599,Unknown
,2019024175167,Unknown
3767881564223,2019436003391,Google
3772548218943,2022974390335,Google
3775267045439,2025731883071,Facebook
3775422857279,2025813344319,Instagram
4325693816895,2359283122239,Instagram
3775959302207,2026125590591,Instagram
3776297009215,2026326786111,Facebook
,2027260936255,Unknown
,2027455643711,Unknown
,2027521343551,Unknown
,2027532877887,Unknown
11165652680767,4278886793279,Google
3778769190975,2027746492479,Google
,2030494122047,Unknown
,2030499889215,Unknown
,2030662713407,Unknown
,2030942224447,Unknown
4391456571455,2394385678399,Facebook
,2031952592959,Unknown
,2031961702463,Unknown
,2032096837695,Unknown
3785756540991,2032303013951,Google
3786011246655,2032451551295,Google
,2034532679743,Unknown
3791497920575,2035981418559,Facebook
,2036327448639,Unknown
3792832856127,2036774043711,Google
,2037213986879,Unknown
,2038329933887,Unknown
3796000243775,2038661349439,Google
3796171620415,2038759751743,Google
,2039485497407,Unknown
3797749858367,2039635869759,direct
3797983330367,2039786799167,direct
3801274908735,2041740361791,Facebook
3802288422975,2042336116799,Facebook
3985823039551,2167114170431,Google
4068034510911,2208341688383,Google
3826092507199,2056677883967,Facebook
3827025117247,2057198010431,Facebook
,2057274359871,Unknown
,2057600401471,Unknown
,2057683959871,Unknown
,2059502583871,Unknown
3835302903871,2062895775807,direct
3836050636863,2063395061823,Facebook
3836327952447,2063605432383,Facebook
4612579131455,2514774786111,email
3838158241855,2064863330367,Facebook
3839733760063,2065843028031,Google
,2067337117759,Unknown
4485556273215,2446502789183,Facebook
,2067583533119,Unknown
,2317112344639,Unknown
4289770487871,2339461038143,email
3843137568831,2067928711231,Google
3918295105599,2108611592255,Google
4414930845759,2407624245311,Google
3843269591103,2068001685567,Facebook
12390233047103,5006384595007,Google
3845182193727,2069115961407,Facebook
3848956346431,2071108812863,Facebook
3846202589247,2069660303423,Facebook
,2072385814591,Unknown
3853144358975,2073520144447,Facebook
3854880538687,2074370670655,Instagram
3861362114623,2077867016255,Instagram
,2775011754047,Unknown
4171762401343,2282886889535,Google
3860152451135,2077165191231,Facebook
3861648212031,2078022172735,Instagram
,2273780138047,Unknown
3895118331967,2097407164479,Instagram
3897134219327,2098430312511,Facebook
3895998775359,2097861787711,Facebook
3896141905983,2097937088575,Google
,2362471776319,Unknown
,2267160051775,Unknown
3900904046655,2100280655935,Facebook
4797531652159,2622883528767,Google
,2101872197695,Unknown
3910781927487,2105265520703,Facebook
4093858873407,2235942567999,email
3906244706367,2103110402111,Facebook
,2260941865023,Unknown
3908050124863,2103970955327,Facebook
3907965157439,2103929536575,Facebook
,2234388250687,Unknown
3908319281215,2104105664575,Google
3909163778111,2104468471871,Google
3909429329983,2104633163839,Facebook
3914953949247,2106936426559,Facebook
3938576990271,2129301471295,direct
3918422900799,2108678832191,direct
3919678472255,2109787111487,Google
4649989963839,2535469154367,Google
3922734153791,2114257616959,Google
3925080866879,2116882137151,direct
3926134816831,2117943656511,Google
3927058513983,2119345045567,Google
11377073422399,4397435387967,Google
4101976883263,2246154518591,Google
4048242901055,2195862061119,Promociones Bancarias
3932426764351,2123888623679,Instagram
3939148922943,2129708056639,Facebook
3941423775807,2131811008575,Facebook
3942687801407,2133355200575,Facebook
,2133431877695,Unknown
3942854787135,2133654765631,Facebook
3944296644671,2136587108415,Facebook
3944729083967,2137172967487,Instagram
3946612162623,2139630567487,direct
,3987595886655,Unknown
,4249914409023,Unknown
12796712681535,5241115148351,Facebook
3946894688319,2140000026687,Google
3947146248255,2140496166975,Facebook
3947252351039,2140723707967,direct
3947257331775,2140737208383,Google
3948271927359,2142913396799,Facebook
3948380815423,2142971461695,direct
,2142986600511,Unknown
3951256502335,2146972008511,direct
3951262892095,2146997469247,Instagram
3951642574911,2148223877183,Facebook
3953433608255,2150826803263,Google
,2235262959679,Unknown
3954465243199,2151841038399,Instagram
3954546180159,2151877705791,direct
4205472546879,2298702200895,direct
10597973262399,3945465118783,Facebook
3956244873279,2152982413375,Facebook
4131839803455,2265198100543,email
3956636123199,2153169715263,Google
3957331361855,2153513910335,Instagram
,2153533407295,Unknown
3961403670591,2155395711039,Facebook
,2211044655167,Unknown
3961423757375,2155406360639,Google
3961608601663,2155491131455,Google
3961598738495,2155486511167,direct
3961797869631,2155582062655,Google
4082625937471,2218557702207,Google
,2155616862271,Unknown
3963565834303,2156428034111,direct
3963708178495,2156509626431,Facebook
3963897249855,2156610125887,Facebook
,2247860355135,Unknown
4164927979583,2279574667327,direct
3966081007679,2157694943295,Google
3966998741055,2158078885951,Facebook
3967190630463,2158151499839,direct
3967294898239,2158200029247,Facebook
3967949537343,2158559002687,Instagram
3971743187007,2160426352703,Facebook
4378892009535,2387610697791,Google
4085903032383,2222703607871,Facebook
,2317135642687,Unknown
4377543147583,2386885050431,direct
3985018650687,2166820438079,Google
,2169032867903,Unknown
3992747606079,2170523091007,direct
3995916173375,2171946762303,direct
3997635379263,2172789948479,Instagram
4004205592639,2175838748735,direct
4004872093759,2176179241023,Google
4023500832831,2183950008383,Google
4023981244479,2184190132287,Google
4112964583487,2256736124991,direct
4033346797631,2188539068479,Facebook
,2191448342591,Unknown
4041145876543,2192096100415,Google
4046561673279,2194985877567,Google
4047949496383,2195727155263,Instagram
4084006355007,2220221235263,direct
,2235908390975,Unknown
4079083880511,2213910380607,Google
,2203135836223,Unknown
,2203143176255,Unknown
4061890805823,2205389815871,Promociones Bancarias
4062293033023,2205628891199,Google
4064138592319,2206548557887,Promociones Bancarias
10999559159871,4184218075199,Google
4064203112511,2206578442303,Google
4070081691711,2209274757183,Google
4072183824447,2210372845631,Google
,2210786345023,Unknown
4074367942719,2211330654271,Instagram
4078446805055,2213610094655,direct
4078951825471,2213845696575,Google
4079898067007,2214234521663,Google
5118867177535,2799674359871,Google
,2214244286527,Unknown
4235414732863,2313144074303,Instagram
4082254446655,2218134732863,Google
4083883769919,2220074401855,Google
10706975424575,4003552526399,direct
4084148109375,2220411945023,Google
4239501295679,2315129028671,direct
4085951397951,2222813970495,Google
4100166582335,2243944710207,Google
4088593514559,2227151044671,Google
4199544356927,2294913171519,Google
4089438961727,2228166164543,direct
4095430033471,2238326734911,Promociones Bancarias
4095610552383,2238757011519,direct
4095867781183,2239513690175,Google
4098192441407,2241181745215,Google
,2244006215743,Unknown
4102219366463,2246432686143,Google
4103476215871,2247991853119,direct
4438472032319,2420818477119,direct
10513743282239,3900378611775,direct
4104195473471,2248964571199,Instagram
4104469512255,2249397141567,Google
4108747833407,2254733279295,direct
4331734171711,2362708951103,direct
4410294632511,2405018501183,direct
4109265240127,2254969864255,Google
4109399490623,2255031599167,Google
4109891371071,2255188131903,Google
4158236295231,2276793516095,Google
4112928178239,2256718397503,Google
4152067850303,2274126954559,direct
4110630191167,2255506047039,Facebook
,2256864772159,Unknown
4115452264511,2257861869631,Google
4126065655871,2262545006655,Facebook
4126550360127,2262797615167,Android App
4120354226239,2260011057215,Facebook
4120303861823,2259990544447,Facebook
4123687026751,2261514190911,Facebook
4121181454399,2260296466495,direct
4121188892735,2260299776063,Facebook
,2260382842943,Unknown
4435921305663,2419380650047,Instagram
4121436225599,2260417937471,Facebook
10113522466879,3693254574143,Facebook
4126593581119,2262815375423,Instagram
4137102770239,2267533606975,email
4160935166015,2277966676031,Instagram
4215096082495,2303680610367,Facebook
,2261697429567,Unknown
,2274212020287,Unknown
4201394044991,2295677321279,Facebook
,2261709783103,Unknown
,2261878079551,Unknown
,2266556432447,Unknown
,2270881316927,Unknown
4124621275199,2261919334463,Instagram
4124731375679,2261966028863,Instagram
,2262007480383,Unknown
4125122494527,2262132588607,Google
4232058634303,2311632814143,direct
,2312075837503,Unknown
,2262321922111,Unknown
4125880942655,2262464036927,Google
4127534383167,2263101734975,Google
4126163959871,2262582100031,Google
4135657865279,2266955022399,direct
,2262811803711,Unknown
4127616892991,2263148691519,Instagram
,2263146856511,Unknown
4127891652671,2263268950079,Facebook
4128017219647,2263332454463,Promociones Bancarias
,2263405396031,Unknown
4128179126335,2263403528255,Instagram
4128175980607,2263401857087,Android App
4128392085567,2263499309119,Google
4129958232127,2264298717247,Android App
4130000404543,2264317493311,Facebook
,2264470552639,Unknown
,2264617058367,Unknown
4130675818559,2264644976703,Google
4261840453695,2326850338879,direct
4131992010815,2265267339327,Instagram
4175293087807,2284433965119,Instagram
,2264843255871,Unknown
,2265061457983,Unknown
4131753033791,2265156681791,Facebook
4200925691967,2295459479615,direct
4132309827647,2265364496447,Facebook
4153981698111,2274927411263,Google
4132503060543,2265455853631,Google
,2273522516031,Unknown
4133072896063,2265715605567,Facebook
4133075976255,2265716949055,Google
4134031228991,2266174816319,Google
4135044481087,2266666238015,Google
4134743703615,2266519371839,Google
4589042204735,2502639386687,Google
11005704110143,4188124545087,Google
4134770180159,2266532511807,Google
4135213891647,2266745274431,direct
4135224967231,2266751565887,Facebook
,3918543814719,Unknown
4135502807103,2266882506815,Facebook
4135587184703,2266922582079,Facebook
4135726415935,2266988970047,Facebook
4238875557951,2314856759359,Android App
4136067235903,2267152220223,Google
,2366738006079,Unknown
4136250277951,2267234861119,Google
4136270135359,2267244363839,Facebook
,2271483756607,Unknown
,2267679785023,Unknown
4136893120575,2267454275647,Facebook
4137109979199,2267536785471,direct
4137186721855,2267569750079,Facebook
4189256810559,2290488541247,Facebook
4137477210175,2267692957759,Google
4215470817343,2303852019775,Google
4137505554495,2267705737279,Google
4137575383103,2267734736959,Facebook
4137624338495,2267758067775,Google
4137821470783,2267840741439,Google
4271012642879,2331136491583,direct
,2268509372479,Unknown
,2268961800255,Unknown
4140323700799,2268993650751,direct
4141357531199,2269456891967,Facebook
10843906965567,4085947727935,Instagram
,2269502537791,Unknown
,2281457745983,Unknown
,2269603102783,Unknown
4141983858751,2269696491583,Google
4142110638143,2269738893375,Facebook
4635387658303,2527421857855,Google
4152208523327,2274182135871,Facebook
,2418892570687,Unknown
4142955233343,2270129356863,Google
4143070445631,2270178738239,Google
4143984640063,2270642110527,Facebook
4147281231935,2272086458431,Google
4148370702399,2272444907583,Android App
4145133060159,2271180324927,Google
4145141743679,2271184257087,direct
4157489840191,2276449124415,direct
,2275763716159,Unknown
4145734615103,2271441027135,Facebook
,2272153862207,Unknown
4147760791615,2272206979135,Google
4148139884607,2272344375359,Google
4417108901951,2408776204351,Google
4573279649855,2493908254783,direct
4785083908159,2610776899647,direct
13950680760383,5982492065855,direct
4148676427839,2272571162687,Google
4357886738495,2376442347583,Google
4372131381311,2383865774143,email
4148738818111,2272599539775,direct
4149799092287,2273110786111,Google
,2273701265471,Unknown
4151153295423,2273693827135,Facebook
4285153968191,2337285865535,Facebook
4151545167935,2273869922367,Facebook
4151991926847,2274084716607,Facebook
,2274284765247,Unknown
,2274174271551,Unknown
4152693719103,2274405679167,Facebook
,2274486222911,Unknown
,2285158891583,Unknown
4152927322175,2274513911871,Google
,2412690407487,Unknown
,3888897687615,Unknown
4153435521087,2274676113471,Facebook
,2274685616191,Unknown
4153594937407,2274753019967,Google
4204484165695,2298011746367,Android App
4153676038207,2274790113343,Facebook
4153756450879,2274829107263,Google
4153868189759,2274875408447,Facebook
,2274884288575,Unknown
4154019381311,2274941993023,Facebook
4154084098111,2274970763327,Facebook
4154903265343,2275345694783,Facebook
4256837959743,2324356464703,Facebook
4156192129087,2275895443519,Facebook
4157262004287,2276353474623,Facebook
4157294379071,2276367532095,direct
4157396222015,2276413112383,Facebook
10052808671295,3662002487359,Google
,2276677156927,Unknown
4158251827263,2276800364607,Instagram
4158313889855,2276832018495,Facebook
4158642520127,2276932190271,direct
4158699339839,2276957356095,Facebook
5108968816703,2793867083839,direct
4159247056959,2277221695551,direct
4159457951807,2277308301375,Google
4164444094527,2279363215423,Google
,2279376486463,Unknown
4183227236415,2287894921279,direct
4160170917951,2277644402751,Facebook
5185573257279,2834631786559,Google
4163371335743,2278971998271,Facebook
,2278919569471,Unknown
,2278980517951,Unknown
4169587720255,2281647865919,Facebook
4182531145791,2287605055551,Facebook
4164772167743,2279503757375,Google
,2279535345727,Unknown
4375802085439,2385896112191,Facebook
4167603224639,2280820899903,direct
4167870283839,2280938897471,direct
4167909146687,2280953413695,direct
4168232861759,2281100542015,Facebook
4238095089727,2314484482111,direct
4485355831359,2446247591999,email
5113669091391,2796625166399,Facebook
,3929420529727,Unknown
4168449163327,2281192587327,direct
,2281270673471,Unknown
4168819703871,2281353543743,Facebook
4169380036671,2281551724607,Google
4169603776575,2281657335871,Facebook
4169627533375,2281669525567,Facebook
4169828597823,2281845882943,Facebook
4171548164159,2282793828415,Facebook
4389198037055,2393158811711,Facebook
5189510037567,2836701151295,Facebook
10419457458239,3848813936703,Google
4171900289087,2282948296767,Google
4400752951359,2399528091711,Google
4172125405247,2283045879871,direct
4172303171647,2283128979519,Facebook
4173375111231,2283626004543,Google
4172554174527,2283252219967,Google
10427923726399,3852937396287,Google
4173113753663,2283502665791,Google
4173312720959,2283597398079,Instagram
4174424735807,2284035997759,direct
4173370097727,2283624923199,Google
4173716815935,2283728601151,Google
4173635944511,2283702550591,Instagram
4173696073791,2283721949247,Google
4801133838399,2627788963903,Instagram
4173857194047,2283790008383,Google
4174054916159,2283873927231,Facebook
4174064255039,2283878613055,Instagram
4174207320127,2283936874559,Instagram
4174224982079,2283946704959,Google
4174256472127,2283962302527,Google
4174262370367,2283965055039,Google
4174337933375,2283996708927,Google
4704189349951,2565984616511,Google
4174377320511,2284013584447,Google
4174494761023,2284058640447,Instagram
,2284106612799,Unknown
4174690156607,2284135940159,Facebook
4174754414655,2284166381631,Google
4177485103167,2285449019455,email
4174932705343,2284278317119,Facebook
4175571583039,2284554354751,Facebook
4189062070335,2290414288959,direct
4962848145471,2722292334655,Google
5127284785215,2803960414271,Facebook
10660988026943,3979251056703,Facebook
4176081715263,2284793430079,Facebook
4176238936127,2284868698175,Android App
,2284904120383,Unknown
,2286242660415,Unknown
,2330721091647,Unknown
4182062202943,2287409823807,Facebook
,2284937969727,Unknown
4176431349823,2284959596607,Instagram
4176466116671,2284974407743,direct
4180720386111,2286826553407,email
4177321295935,2285373685823,direct
5069758595135,2772665040959,Google
10577376411711,3934299291711,Google
11654863749183,4566061187135,Google
11943527383103,4747999936575,Google
4177361240127,2285391315007,Facebook
4177483595839,2285447839807,Google
4177495982143,2285455015999,direct
4177954504767,2285647069247,Google
,2285749600319,Unknown
,2285749567551,Unknown
4178604720191,2285899415615,Facebook
10850026586175,4089244713023,Facebook
,2286228373567,Unknown
4178786582591,2285944832063,Google
4235402313791,2313139290175,Google
4179167182911,2286097236031,Facebook
4179376537663,2286186299455,Facebook
4179476021311,2286225358911,Instagram
4326545129535,2360011456575,Facebook
4179544801343,2286255636543,Google
4179628458047,2286288961599,direct
4180804567103,2286867382335,Instagram
4180877377599,2286901002303,Google
4180884553791,2286904311871,Facebook
4182042378303,2287402025023,Instagram
4182373859391,2287540764735,Google
4183369285695,2287949807679,Facebook
4183468343359,2287994306623,Google
4199428456511,2294875947071,Google
4184098078783,2288205922367,Google
4188001861695,2289985716287,direct
4184463507519,2288383623231,direct
4184616403007,2288454041663,direct
4184994152511,2288627384383,Facebook
4184730632255,2288504864831,Google
4184746164287,2288512368703,Facebook
4184987303999,2288624795711,direct
4184897486911,2288582787135,Instagram
4184896831551,2288582295615,Facebook
4184904532031,2288587210815,Google
4184976687167,2288619159615,Facebook
4185170018367,2288704323647,Instagram
4187646525503,2289828986943,Instagram
,2314994483263,Unknown
4186826014783,2289471488063,Facebook
4219395670079,2305807417407,Instagram
4187718484031,2289859133503,Google
4187376451647,2289716985919,Facebook
4189528522815,2290576752703,Instagram
4188050423871,2290006425663,Facebook
4188545843263,2290207522879,Google
4188913827903,2290349899839,Google
4188980805695,2290381586495,Instagram
4189141794879,2290439716927,Instagram
4189275324479,2290495389759,Instagram
4189338337343,2290525798463,Instagram
4189388865599,2290550145087,Instagram
4193170030655,2292198113343,direct
4190074404927,2290780274751,direct
4190339268671,2290902401087,Google
4190387732543,2290925371455,Instagram
4239170175039,2314964140095,Facebook
4192419840063,2291837435967,Instagram
,2291952549951,Unknown
4193715781695,2292431978559,Google
4194820718655,2292911898687,direct
4195512975423,2293119156287,Facebook
4196015079487,2293342339135,Google
4196128391231,2293396406335,direct
4196113383487,2293389688895,Facebook
4199115259967,2294712401983,Google
10483005620287,3882925523007,Google
4199851556927,2295057317951,direct
4325012832319,2358836068415,direct
10030652293183,3651058499647,direct
10419873677375,3849039904831,direct
10492524560447,3888342663231,direct
10609320820799,3951380201535,direct
,2295114104895,Unknown
4200000520255,2295124099135,Google
4200440070207,2295299801151,Google
4200900100159,2295450206271,Google
4201135898687,2295549263935,Facebook
4201349480511,2295653630015,Facebook
4201422815295,2295689183295,Instagram
4201662447679,2295855415359,Google
4215380279359,2303809716287,email
4240892690495,2315883315263,email
4203589533759,2297407733823,direct
4204506284095,2298028982335,Facebook
10503053508671,3894408216639,Facebook
4204631097407,2298102186047,Google
4206249050175,2299239202879,direct
,2328212013119,Unknown
4207749136447,2300245180479,Google
4665381519423,2543820210239,email
4205530939455,2298719240255,Facebook
4205820182591,2298900250687,Facebook
4205908787263,2298967359551,Google
,2298992230463,Unknown
4205956857919,2299011760191,Google
4206157529151,2299160526911,Instagram
4206369734719,2299367817279,Facebook
4206394081343,2299399438399,direct
4207313977407,2300027174975,Facebook
4207437119551,2300089434175,Facebook
4207997648959,2300365930559,Facebook
4214047965247,2303238766655,Facebook
4210311987263,2301384228927,Google
4208509222975,2300606971967,Facebook
4210160369727,2301319774271,Facebook
4209727733823,2301175529535,Facebook
4647932887103,2534387810367,Facebook
4210442666047,2301445472319,Google
4210622726207,2301526016063,Instagram
4214476931135,2303445827647,Instagram
4210705760319,2301563764799,Google
4210733776959,2301570940991,Google
11399359955007,4410323894335,Google
4211393822783,2301939974207,Facebook
4225098874943,2308371710015,direct
4212277051455,2302385717311,Facebook
4259712434239,2325884207167,email
4212349108287,2302420975679,Facebook
,2302729191487,Unknown
,2302731288639,Unknown
,2302733353023,Unknown
,2302735777855,Unknown
4213377237055,2302903877695,Google
4223608520767,2307729424447,direct
,2302953062463,Unknown
4213828878399,2303115329599,direct
,2303635914815,Unknown
,2303712854079,Unknown
4256891699263,2324393623615,Android App
,2303953961023,Unknown
,2303957041215,Unknown
,2303974899775,Unknown
,2303978635327,Unknown
,2303982665791,Unknown
,2303985844287,Unknown
,2304009994303,Unknown
,2304011272255,Unknown
,2304012484671,Unknown
,2304013860927,Unknown
,2304015532095,Unknown
4215792173119,2304048693311,Google
4216460312639,2304378470463,Instagram
4790039347263,2615607033919,Instagram
4216901337151,2304577765439,Facebook
4223560876095,2307701407807,Facebook
11399362543679,4410325532735,Instagram
4217071501375,2304661717055,Facebook
4217673711679,2304965279807,Google
4218276282431,2305262190655,Instagram
,2305496678463,Unknown
4218976731199,2305617068095,Google
4227182002239,2309339152447,email
,2305557463103,Unknown
4219366703167,2305792999487,Google
4219654701119,2305874559039,Facebook
4219683897407,2305883439167,Google
4222761533503,2307331555391,Google
4220205498431,2306113699903,Google
,2306125135935,Unknown
4220552609855,2306304278591,Instagram
4224850493503,2308259774527,Google
4224814940223,2308242440255,Facebook
,2347197464639,Unknown
4226870476863,2309196644415,Google
4225508442175,2308545740863,Google
,2323687473215,Unknown
4228685692991,2310057558079,Facebook
4229757009983,2310485114943,direct
4230391988287,2310775636031,Facebook
,2323449905215,Unknown
,2335338528831,Unknown
4230577422399,2310854344767,Google
4231806386239,2311502561343,Facebook
,2311902691391,Unknown
4233112158271,2312102969407,Facebook
4234060562495,2312554250303,Google
4432112910399,2417244766271,Google
4254083874879,2322705088575,email
4234138681407,2312591015999,Facebook
4235135320127,2313007267903,Facebook
5148135850047,2814123442239,Facebook
4235447664703,2313158852671,Google
,2421427535935,Unknown
5190900842559,2837484961855,Google
10593737343039,3943184465983,Google
4237744570431,2314307108927,Instagram
4238467629119,2314669916223,Facebook
,2322483937343,Unknown
4256234438719,2323969671231,Facebook
4757664759871,2595258466367,direct
,2667248287807,Unknown
4239528263743,2315145904191,Facebook
,2371544711231,Unknown
4239553200191,2315158650943,Facebook
4239712223295,2315278942271,Google
4240997122111,2315925127231,Google
4241425629247,2316142542911,Google
4242616221759,2316754550847,Google
4256001228863,2323873431615,Google
4260983963711,2326524657727,Google
4242878201919,2316874940479,Facebook
4243935625279,2317497270335,Google
4243514818623,2317159596095,Google
4243699007551,2317295910975,Google
4243880968255,2317444186175,Facebook
4253832577087,2322536988735,direct
4264116322367,2327994171455,Facebook
4247139713087,2319016755263,Facebook
4277656715327,2333834051647,direct
10645677146175,3970993487935,Facebook
4261958090815,2326903455807,direct
4250481131583,2320197877823,Facebook
4250644938815,2320315547711,Facebook
,2320561438783,Unknown
,2323424739391,Unknown
,2320663707711,Unknown
,2335596642367,Unknown
4256377045055,2324039630911,Facebook
4251716485183,2321018912831,Facebook
4376101879871,2386054971455,Google
4251847950399,2321106436159,Google
4253574299711,2322379112511,Facebook
4253678010431,2322439831615,Instagram
4262184452159,2327009755199,Instagram
4254542495807,2322971590719,Google
4255574065215,2323578028095,Google
10487297343551,3885394591807,Google
4256057851967,2323897778239,Facebook
4539724660799,2475222171711,email
4256665796671,2324237156415,direct
4256741261375,2324293779519,Facebook
4256840712255,2324358299711,Google
4257253294143,2324729462847,Instagram
4258275000383,2325225832511,Instagram
4258671493183,2325406810175,Instagram
4259451306047,2325768798271,Facebook
4259478601791,2325779939391,Google
4260800397375,2326445424703,Google
4261562875967,2326721232959,Google
4261937807423,2326894149695,Facebook
4281937035327,2335737741375,Facebook
4262206505023,2327015227455,Facebook
,2327364927551,Unknown
,2328121049151,Unknown
4265253503039,2328499060799,Google
4265760423999,2328711594047,direct
4265715826751,2328691638335,Instagram
4265790275647,2328724996159,Facebook
11549959684159,4501046984767,Google
,2328845287487,Unknown
4267043782719,2329258197055,Facebook
4266742874175,2329118146623,Facebook
4266794745919,2329144950847,Facebook
4266955472959,2329215107135,Google
4267150180415,2329310134335,Instagram
4288911933503,2339043999807,Instagram
4622920581183,2520814321727,Instagram
4267211751487,2329334841407,Facebook
4323147513919,2357746597951,Facebook
4267286954047,2329373179967,direct
,2329401131071,Unknown
4268871647295,2330131595327,Facebook
4270113652799,2330703462463,Facebook
4270371307583,2330829127743,Google
,2330830471231,Unknown
4270588657727,2330935427135,Instagram
4271313682495,2331251572799,Google
4272027467839,2331441725503,direct
4272210018367,2331495628863,direct
4272650879039,2331651571775,Google
4276449509439,2333384540223,Google
5284255203391,2885732991039,direct
4276840595519,2333542285375,Google
4289599012927,2339386261567,Google
4278101377087,2334096556095,Google
4280223465535,2335045550143,Google
4280774393919,2335282757695,Google
4281318703167,2335512494143,Google
4281403998271,2335549653055,Google
4281686556735,2335642255423,Google
4282348830783,2335920062527,Google
4282260652095,2335885557823,Google
,2359717724223,Unknown
4281827491903,2335686459455,Facebook
4281944506431,2335740821567,Google
4281959841855,2335746916415,Facebook
4282339819583,2335916064831,Facebook
4282369671231,2335928352831,Facebook
4282463649855,2335962562623,Instagram
,2335965118527,Unknown
4282583842879,2336011190335,Google
4282773897279,2336140329023,Facebook
4283114618943,2336345227327,Google
4283903901759,2336691781695,Google
4284426846271,2336943112255,Facebook
4286268080191,2337860452415,Google
,2337917370431,Unknown
4286827954239,2338038939711,Instagram
10974993678399,4170578067519,Google
4286928289855,2338077900863,Google
,2338295709759,Unknown
4287417516095,2338305802303,Google
,2339419422783,Unknown
4291934847039,2340523081791,Google
4292027416639,2340558438463,Google
4292800315455,2340968824895,Facebook
4293503680575,2341293555775,Google
,2341623529535,Unknown
4296768847935,2342916751423,Facebook
4296733425727,2342900301887,Google
4298891821119,2344046985279,Google
4299212554303,2344209317951,Google
4302669578303,2346002481215,Google
4299890622527,2344572059711,direct
4302756544575,2346047176767,direct
4299918442559,2344587952191,direct
4300630392895,2344933654591,Google
4301259898943,2345313501247,Facebook
,3881643671615,Unknown
4301752107071,2345565421631,Instagram
4302444494911,2345899327551,Google
10399022972991,3837855367231,Facebook
,2346533421119,Unknown
4303969321023,2346605838399,Google
4305080385599,2347158470719,Facebook
,2347321032767,Unknown
,2347326570559,Unknown
11593491054655,4528700489791,Google
4305738596415,2347470585919,Facebook
4305751375935,2347477467199,Google
4855840505919,2666326065215,Google
4306035081279,2347623284799,direct
4306146263103,2347666735167,Facebook
4308080787519,2348764332095,Facebook
4309154693183,2349378568255,Facebook
4309614329919,2349630259263,Google
4316281045055,2353238016063,Google
4310065283135,2349891387455,Google
,2371032809535,Unknown
4310158540863,2349963771967,Google
4311866114111,2350892154943,direct
4312113381439,2351020507199,Google
4312392433727,2351167111231,Google
4312762220607,2351370829887,Google
4313356107839,2351669575743,Facebook
4313406701631,2351699656767,Facebook
4313744441407,2351874834495,direct
,2352882384959,Unknown
4316134539327,2353167695935,Google
4317125476415,2353707024447,direct
4317830348863,2354125275199,direct
10285563215935,3779656450111,Google
10285581729855,3779663757375,direct
4317124132927,2353706139711,Google
4317179969599,2353731567679,Facebook
4317199892543,2353738645567,Instagram
4317824876607,2354122031167,Google
4317844111423,2354131861567,Facebook
4318348378175,2354423103551,Facebook
4320791494719,2356081393727,Facebook
4430793572415,2416472260671,email
4321017823295,2356245299263,direct
4321608794175,2356673052735,Facebook
4321880440895,2356934541375,Facebook
4325163761727,2358940991551,direct
4325238997055,2358987325503,Facebook
,2587747057727,Unknown
4325258231871,2359000432703,Facebook
4325990006847,2359456890943,direct
4326410977343,2359829266495,Facebook
4328475033663,2361161187391,Android App
4331687608383,2362688307263,Android App
,2362693713983,Unknown
4329949691967,2361815466047,Instagram
,2362081706047,Unknown
,2406249234495,Unknown
4330829054015,2362241155135,Google
4330921492543,2362289520703,Google
10178951217215,3725950582847,Google
4331098832959,2362377994303,Facebook
4331371003967,2362509590591,direct
4334294138943,2364023111743,Facebook
,2364074065983,Unknown
,2364505718847,Unknown
4335492366399,2364650029119,Google
4336101818431,2364964929599,Facebook
4337794154559,2365913792575,Google
4338456264767,2366299865151,Google
4338782470207,2366499225663,Facebook
4601782632511,2509493895231,email
4339514441791,2366914756671,Promociones Bancarias
4340006912063,2367175884863,Google
4371168133183,2383351676991,Google
4340043841599,2367193940031,Google
4343008690239,2368865042495,Google
4343849746495,2369322188863,direct
4345371394111,2370137751615,Google
4347083522111,2371093921855,Google
4414514233407,2407370096703,direct
4347279278143,2371189178431,direct
,2371466723391,Unknown
,2399734267967,Unknown
4347986214975,2371569385535,Google
4347994800191,2371574726719,Google
,2375209189439,Unknown
,2456679415871,Unknown
4351898484799,2373609881663,Google
4397968228415,2397925605439,Google
4353266221119,2374341722175,Google
4405557198911,2402285617215,direct
4357582323775,2376259895359,Google
4358375243839,2376692564031,Google
4358713933887,2376877768767,Google
4358817120319,2376936816703,Google
4375852974143,2385922228287,email
4415024234559,2407694827583,Android App
4361912516671,2378569515071,Google
4388040376383,2392571478079,Google
,2379023155263,Unknown
,2379184570431,Unknown
4367581184063,2381518143551,Google
4366965768255,2381196427327,Google
,2383036481599,Unknown
4370167988287,2382824144959,Google
4370934399039,2383228502079,Instagram
4371160006719,2383347417151,Facebook
4424564998207,2412961857599,Android App
4409207554111,2404431429695,direct
4371831324735,2383694430271,Facebook
,2387744784447,Unknown
4371898007615,2383727984703,Facebook
